sample	xhet	inferred	supplied
sample_00874	0.222418	NA	2
sample_00875	0.198002	NA	2
sample_00876	0.008971	NA	1
sample_00877	0.282585	NA	2
sample_00878	0.012477	NA	1
sample_00879	0.009802	NA	1
sample_00880	0.261212	NA	2
sample_00881	0.293251	NA	2
sample_00882	0.292234	NA	2
sample_00883	0.012146	NA	1
sample_00884	0.008236	NA	1
sample_00885	0.007936	NA	1
sample_00886	0.292999	NA	2
sample_00887	0.240565	NA	2
sample_00888	0.219143	NA	2
sample_00889	0.009552	NA	1
sample_00890	0.008726	NA	1
sample_00891	0.010014	NA	1
sample_00892	0.096769	NA	1
sample_00893	0.250031	NA	2
sample_00894	0.008548	NA	1
sample_00895	0.011788	NA	1
sample_00896	0.242156	NA	2
sample_00897	0.188454	NA	2
sample_00898	0.227484	NA	2
sample_00899	0.252226	NA	2
sample_00900	0.010326	NA	1
sample_00901	0.011198	NA	1
sample_00902	0.009392	NA	1
sample_00903	0.011965	NA	1
sample_00904	0.247994	NA	2
sample_00905	0.007956	NA	1
sample_00906	0.318452	NA	2
sample_00907	0.223221	NA	2
sample_00908	0.010969	NA	1
sample_00909	0.009821	NA	1
sample_00910	0.508613	NA	2
sample_00911	0.01212	NA	1
sample_00912	0.253873	NA	2
sample_00913	0.01027	NA	1
sample_00914	0.009776	NA	1
sample_00915	0.00937	NA	1
sample_00916	0.277254	NA	2
sample_00917	0.010407	NA	1
sample_00918	0.008666	NA	1
sample_00919	0.008543	NA	1
sample_00920	0.009081	NA	1
sample_00921	0.008483	NA	1
sample_00922	0.009461	NA	1
sample_00923	0.19978	NA	2
sample_00924	0.009437	NA	1
sample_00925	0.007902	NA	1
sample_00926	0.252713	NA	2
sample_00927	0.009376	NA	1
sample_00928	0.223679	NA	2
sample_00929	0.299946	NA	2
sample_00930	0.289707	NA	2
sample_00931	0.010047	NA	1
sample_00932	0.101483	NA	1
sample_00933	0.012925	NA	1
sample_00934	0.271453	NA	2
sample_00935	0.007901	NA	1
sample_00936	0.011004	NA	1
sample_00937	0.007991	NA	1
sample_00938	0.009212	NA	1
sample_00939	0.013001	NA	1
sample_00940	0.008466	NA	1
sample_00941	0.010654	NA	1
sample_00942	0.010489	NA	1
sample_00943	0.254348	NA	2
sample_00944	0.244151	NA	2
sample_00945	0.009115	NA	1
sample_00946	0.281773	NA	2
sample_00947	0.010719	NA	1
sample_00948	0.239002	NA	2
sample_00949	0.009026	NA	1
sample_00950	0.011033	NA	1
sample_00951	0.295307	NA	2
sample_00952	0.265431	NA	2
sample_00953	0.27178	NA	2
sample_00954	0.011646	NA	1
sample_00955	0.217147	NA	2
sample_00956	0.26484	NA	2
sample_00957	0.260296	NA	2
sample_00958	0.263372	NA	2
sample_00959	0.010193	NA	1
sample_00960	0.202742	NA	2
sample_00961	0.23238	NA	2
sample_00962	0.008659	NA	1
sample_00963	0.292721	NA	2
sample_00964	0.010556	NA	1
sample_00965	0.257766	NA	2
sample_00966	0.011164	NA	1
sample_00967	0.010288	NA	1
sample_00968	0.237109	NA	2
sample_00969	0.274533	NA	2
sample_00970	0.009681	NA	1
sample_00971	0.010128	NA	1
sample_00972	0.311881	NA	2
sample_00973	0.227426	NA	2
sample_00974	0.010533	NA	1
sample_00975	0.241353	NA	2
sample_00976	0.119041	NA	2
sample_00977	0.009115	NA	1
sample_00978	0.236296	NA	2
sample_00979	0.010352	NA	1
sample_00980	0.252225	NA	2
sample_00981	0.006193	NA	1
sample_00982	0.290481	NA	2
sample_00983	0.010626	NA	1
sample_00984	0.008728	NA	1
sample_00985	0.010193	NA	1
sample_00986	0.00928	NA	1
sample_00987	0.228317	NA	2
sample_00988	0.007078	NA	1
sample_00989	0.289458	NA	2
sample_00990	0.235021	NA	2
sample_00991	0.009275	NA	1
sample_00992	0.01211	NA	1
sample_00993	0.298591	NA	2
sample_00994	0.259402	NA	2
sample_00995	0.012069	NA	1
sample_00996	0.010619	NA	1
sample_00997	0.263386	NA	2
sample_00998	0.25234	NA	2
sample_00999	0.257914	NA	2
sample_01000	0.008158	NA	1
sample_01001	0.2336	NA	2
sample_01002	0.011759	NA	1
sample_01003	0.009522	NA	1
sample_01004	0.011814	NA	1
sample_01005	0.114207	NA	1
sample_01006	0.257203	NA	2
sample_01007	0.236887	NA	2
sample_01008	0.236763	NA	2
sample_01009	0.007805	NA	1
sample_01010	0.202578	NA	2
sample_01011	0.009772	NA	1
sample_01012	0.009224	NA	1
sample_01013	0.128976	NA	2
sample_01014	0.298544	NA	2
sample_01015	0.007051	NA	1
sample_01016	0.009131	NA	1
sample_01017	0.006354	NA	1
sample_01018	0.010852	NA	1
sample_01019	0.011178	NA	1
sample_01020	0.008885	NA	1
sample_01021	0.01114	NA	1
sample_01022	0.010691	NA	1
sample_01023	0.01037	NA	1
sample_01024	0.223036	NA	2
sample_01025	0.01075	NA	1
sample_01026	0.286461	NA	2
sample_01027	0.008258	NA	1
sample_01028	0.007947	NA	1
sample_01029	0.011409	NA	1
sample_01030	0.252083	NA	2
sample_01031	0.24521	NA	2
sample_01032	0.009715	NA	1
sample_01033	0.011357	NA	1
sample_01034	0.010244	NA	1
sample_01035	0.010559	NA	1
sample_01036	0.014455	NA	1
sample_01037	0.237702	NA	2
sample_01038	0.254865	NA	2
sample_01039	0.270241	NA	2
sample_01040	0.011245	NA	1
sample_01041	0.258378	NA	2
sample_01042	0.252958	NA	2
sample_01043	0.010627	NA	1
sample_01044	0.008527	NA	1
sample_01045	0.01187	NA	1
sample_01046	0.010649	NA	1
sample_01047	0.240486	NA	2
sample_01048	0.008752	NA	1
sample_01049	0.247212	NA	2
sample_01050	0.295256	NA	2
sample_01051	0.010228	NA	1
sample_01052	0.262279	NA	2
sample_01053	0.012513	NA	1
sample_01054	0.209903	NA	2
sample_01055	0.005502	NA	1
sample_01056	0.009773	NA	1
sample_01057	0.234313	NA	2
sample_01058	0.011303	NA	1
sample_01059	0.012503	NA	1
sample_01060	0.260188	NA	2
sample_01061	0.011046	NA	1
sample_01062	0.219069	NA	2
sample_01063	0.139085	NA	2
sample_01064	0.010033	NA	1
sample_01065	0.27172	NA	2
sample_01066	0.471129	NA	2
sample_01067	0.099822	NA	2
sample_01068	0.010324	NA	1
sample_01069	0.232094	NA	2
sample_01070	0.01094	NA	1
sample_01071	0.008148	NA	1
sample_01072	0.00896	NA	1
sample_01073	0.285939	NA	2
sample_01074	0.282349	NA	2
sample_01075	0.285473	NA	2
sample_01076	0.010404	NA	1
sample_01077	0.247529	NA	2
sample_01078	0.011143	NA	1
sample_01079	0.011859	NA	1
sample_01080	0.267005	NA	2
sample_01081	0.006664	NA	1
sample_01082	0.241683	NA	2
sample_01083	0.011824	NA	1
sample_01084	0.273059	NA	2
sample_01085	0.211293	NA	2
sample_01086	0.010409	NA	1
sample_01087	0.009347	NA	1
sample_01088	0.258506	NA	2
sample_01089	0.012138	NA	1
sample_01090	0.010135	NA	1
sample_01091	0.012695	NA	1
sample_01092	0.237104	NA	2
sample_01093	0.221678	NA	2
sample_01094	0.287441	NA	2
sample_01095	0.259267	NA	2
sample_01096	0.010774	NA	1
sample_01097	0.009414	NA	1
sample_01098	0.010555	NA	1
sample_01099	0.00993	NA	1
sample_01100	0.260389	NA	2
sample_01101	0.254938	NA	2
sample_01102	0.234082	NA	2
sample_01103	0.010917	NA	1
sample_01104	0.008934	NA	1
sample_01105	0.270942	NA	2
sample_01106	0.455182	NA	2
sample_01107	0.008705	NA	1
sample_01108	0.234114	NA	2
sample_01109	0.009718	NA	1
sample_01110	0.009763	NA	1
sample_01111	0.008636	NA	1
sample_01112	0.189551	NA	2
sample_01113	0.236069	NA	2
sample_01114	0.008852	NA	1
sample_01115	0.193299	NA	2
sample_01116	0.234335	NA	2
sample_01117	0.231036	NA	2
sample_01118	0.247637	NA	2
sample_01119	0.266113	NA	2
sample_01120	0.132891	NA	1
sample_01121	0.012161	NA	1
sample_01122	0.010234	NA	1
sample_01123	0.245586	NA	2
sample_01124	0.009635	NA	1
sample_01125	0.25898	NA	2
sample_01126	0.00875	NA	1
sample_01127	0.283013	NA	2
sample_01128	0.012212	NA	1
sample_01129	0.00975	NA	1
sample_01130	0.010155	NA	1
sample_01131	0.27406	NA	2
sample_01132	0.220082	NA	2
sample_01133	0.241847	NA	2
sample_01134	0.011777	NA	1
sample_01135	0.216701	NA	2
sample_01136	0.009269	NA	1
sample_01137	0.008209	NA	1
sample_01138	0.23077	NA	2
sample_01139	0.009001	NA	1
sample_01140	0.010341	NA	1
sample_01141	0.262169	NA	2
sample_01142	0.249114	NA	2
sample_01143	0.221637	NA	2
sample_01144	0.217926	NA	2
sample_01145	0.011141	NA	1
sample_01146	0.009131	NA	1
sample_01147	0.251737	NA	2
sample_01148	0.010608	NA	1
sample_01149	0.247822	NA	2
sample_01150	0.007529	NA	1
sample_01151	0.009981	NA	1
sample_01152	0.011977	NA	1
sample_01153	0.253489	NA	2
sample_01154	0.229345	NA	2
sample_01155	0.259537	NA	2
sample_01156	0.327333	NA	2
sample_01157	0.01067	NA	1
sample_01158	0.006026	NA	1
sample_01159	0.010801	NA	1
sample_01160	0.18416	NA	2
sample_01161	0.277907	NA	2
sample_01162	0.009307	NA	1
sample_01163	0.011939	NA	1
sample_01164	0.255262	NA	2
sample_01165	0.006539	NA	1
sample_01166	0.009993	NA	1
sample_01167	0.01038	NA	1
sample_01168	0.185277	NA	2
sample_01169	0.009315	NA	1
sample_01170	0.254157	NA	2
sample_01171	0.011556	NA	1
sample_01172	0.267036	NA	2
sample_01173	0.010215	NA	1
sample_01174	0.219444	NA	2
sample_01175	0.010014	NA	1
sample_01176	0.009761	NA	1
sample_01177	0.230415	NA	2
sample_01178	0.137004	NA	1
sample_01179	0.320929	NA	2
sample_01180	0.01096	NA	1
sample_01181	0.23757	NA	2
sample_01182	0.011947	NA	1
sample_01183	0.009093	NA	1
sample_01184	0.013676	NA	1
sample_01185	0.26759	NA	2
sample_01186	0.009177	NA	1
sample_01187	0.138724	NA	2
sample_01188	0.274553	NA	2
sample_01189	0.095583	NA	2
sample_01190	0.224053	NA	2
sample_01191	0.252708	NA	2
sample_01192	0.245584	NA	2
sample_01193	0.011055	NA	1
sample_01194	0.012797	NA	1
sample_01195	0.00967	NA	1
sample_01196	0.245556	NA	2
sample_01197	0.012259	NA	1
sample_01198	0.008744	NA	1
sample_01199	0.009868	NA	1
sample_01200	0.226461	NA	2
sample_01201	0.276745	NA	2
sample_01202	0.174851	NA	2
sample_01203	0.270551	NA	2
sample_01204	0.009884	NA	1
sample_01205	0.011426	NA	1
sample_01206	0.202762	NA	2
sample_01207	0.010435	NA	1
sample_01208	0.228717	NA	2
sample_01209	0.007173	NA	1
sample_01210	0.009722	NA	1
sample_01211	0.256661	NA	2
sample_01212	0.00925	NA	1
sample_01213	0.012848	NA	1
sample_01214	0.010157	NA	1
sample_01215	0.007733	NA	1
sample_01216	0.008092	NA	1
sample_01217	0.288772	NA	2
sample_01218	0.01199	NA	1
sample_01219	0.275364	NA	2
sample_01220	0.009898	NA	1
sample_01221	0.23556	NA	2
sample_01222	0.010146	NA	1
sample_01223	0.009123	NA	1
sample_01224	0.263756	NA	2
sample_01225	0.294987	NA	2
sample_01226	0.012174	NA	1
sample_01227	0.007983	NA	1
sample_01228	0.231245	NA	2
sample_01229	0.240983	NA	2
sample_01230	0.281698	NA	2
sample_01231	0.232309	NA	2
sample_01232	0.207762	NA	2
sample_01233	0.010181	NA	1
sample_01234	0.233116	NA	2
sample_01235	0.010015	NA	1
sample_01236	0.009587	NA	1
sample_01237	0.269976	NA	2
sample_01238	0.01052	NA	1
sample_01239	0.011756	NA	1
sample_01240	0.011045	NA	1
sample_01241	0.008904	NA	1
sample_01242	0.228318	NA	2
sample_01243	0.011048	NA	1
sample_01244	0.294213	NA	2
sample_01245	0.011444	NA	1
sample_01246	0.250526	NA	2
sample_01247	0.305065	NA	2
sample_01248	0.25405	NA	2
sample_01249	0.254093	NA	2
sample_01250	0.140995	NA	1
sample_01251	0.254193	NA	2
sample_01252	0.008612	NA	1
sample_01253	0.010567	NA	1
sample_01254	0.008213	NA	1
sample_01255	0.010693	NA	1
sample_01256	0.009857	NA	1
sample_01257	0.26085	NA	2
sample_01258	0.308017	NA	2
sample_01259	0.267757	NA	2
sample_01260	0.012088	NA	1
sample_01261	0.10986	NA	2
sample_01262	0.226156	NA	2
sample_01263	0.239011	NA	2
sample_01264	0.0107	NA	1
sample_01265	0.012205	NA	1
sample_01266	0.216388	NA	2
sample_01267	0.182025	NA	2
sample_01268	0.27282	NA	2
sample_01269	0.229761	NA	2
sample_01270	0.248165	NA	2
sample_01271	0.24203	NA	2
sample_01272	0.011239	NA	1
sample_01273	0.008235	NA	1
sample_01274	0.261623	NA	2
sample_01275	0.116682	NA	1
sample_01276	0.262184	NA	2
sample_01277	0.008952	NA	1
sample_01278	0.009838	NA	1
sample_01279	0.254324	NA	2
sample_01280	0.256763	NA	2
sample_01281	0.217931	NA	2
sample_01282	0.011784	NA	1
sample_01283	0.232394	NA	2
sample_01284	0.011619	NA	1
sample_01285	0.111046	NA	1
sample_01286	0.009141	NA	1
sample_01287	0.011217	NA	1
sample_01288	0.00838	NA	1
sample_01289	0.012455	NA	1
sample_01290	0.009566	NA	1
sample_01291	0.184228	NA	2
sample_01292	0.010461	NA	1
sample_01293	0.233299	NA	2
sample_01294	0.221064	NA	2
sample_01295	0.23138	NA	2
sample_01296	0.279171	NA	2
sample_01297	0.01183	NA	1
sample_01298	0.214525	NA	2
sample_01299	0.009456	NA	1
sample_01300	0.210087	NA	2
sample_01301	0.011753	NA	1
sample_01302	0.261274	NA	2
sample_01303	0.212355	NA	2
sample_01304	0.244578	NA	2
sample_01305	0.232241	NA	2
sample_01306	0.008216	NA	1
sample_01307	0.261818	NA	2
sample_01308	0.196676	NA	2
sample_01309	0.213771	NA	2
sample_01310	0.010011	NA	1
sample_01311	0.011115	NA	1
sample_01312	0.257636	NA	2
sample_01313	0.268628	NA	2
sample_01314	0.221396	NA	2
sample_01315	0.264357	NA	2
sample_01316	0.236402	NA	2
sample_01317	0.009491	NA	1
sample_01318	0.260915	NA	2
sample_01319	0.222913	NA	2
sample_01320	0.007907	NA	1
sample_01321	0.009262	NA	1
sample_01322	0.009018	NA	1
sample_01323	0.007546	NA	1
sample_01324	0.008932	NA	1
sample_01325	0.232739	NA	2
sample_01326	0.01141	NA	1
sample_01327	0.227661	NA	2
sample_01328	0.008813	NA	1
sample_01329	0.24705	NA	2
sample_01330	0.216566	NA	2
sample_01331	0.225562	NA	2
sample_01332	0.008473	NA	1
sample_01333	0.009209	NA	1
sample_01334	0.011415	NA	1
sample_01335	0.120796	NA	2
sample_01336	0.23607	NA	2
sample_01337	0.108581	NA	1
sample_01338	0.009813	NA	1
sample_01339	0.226291	NA	2
sample_01340	0.263278	NA	2
sample_01341	0.227188	NA	2
sample_01342	0.261081	NA	2
sample_01343	0.00783	NA	1
sample_01344	0.013058	NA	1
sample_01345	0.010246	NA	1
sample_01346	0.235103	NA	2
sample_01347	0.243549	NA	2
sample_01348	0.009879	NA	1
sample_01349	0.231442	NA	2
sample_01350	0.008448	NA	1
sample_01351	0.007924	NA	1
sample_01352	0.256902	NA	2
sample_01353	0.236072	NA	2
sample_01354	0.248941	NA	2
sample_01355	0.010406	NA	1
sample_01356	0.252127	NA	2
sample_01357	0.007767	NA	1
sample_01358	0.127165	NA	1
sample_01359	0.210519	NA	2
sample_01360	0.235406	NA	2
sample_01361	0.010632	NA	1
sample_01362	0.008834	NA	1
sample_01363	0.206327	NA	2
sample_01364	0.240802	NA	2
sample_01365	0.206993	NA	2
sample_01366	0.24211	NA	2
sample_01367	0.286501	NA	2
sample_01368	0.010516	NA	1
sample_01369	0.302968	NA	2
sample_01370	0.007411	NA	1
sample_01371	0.010077	NA	1
sample_01372	0.009726	NA	1
sample_01373	0.258188	NA	2
sample_01374	0.010506	NA	1
sample_01375	0.010378	NA	1
sample_01376	0.011072	NA	1
sample_01377	0.185208	NA	2
sample_01378	0.010646	NA	1
sample_01379	0.010152	NA	1
sample_01380	0.011347	NA	1
sample_01381	0.010032	NA	1
sample_01382	0.006885	NA	1
sample_01383	0.010432	NA	1
sample_01384	0.010221	NA	1
sample_01385	0.009994	NA	1
sample_01386	0.011133	NA	1
sample_01387	0.281749	NA	2
sample_01388	0.258181	NA	2
sample_01389	0.011816	NA	1
sample_01390	0.279176	NA	2
sample_01391	0.01214	NA	1
sample_01392	0.012642	NA	1
sample_01393	0.176307	NA	2
sample_01394	0.214769	NA	2
sample_01395	0.278347	NA	2
sample_01396	0.010757	NA	1
sample_01397	0.244309	NA	2
sample_01398	0.010089	NA	1
sample_01399	0.01153	NA	1
sample_01400	0.012639	NA	1
sample_01401	0.010491	NA	1
sample_01402	0.226881	NA	2
sample_01403	0.009347	NA	1
sample_01404	0.297311	NA	2
sample_01405	0.010121	NA	1
sample_01406	0.011508	NA	1
sample_01407	0.007452	NA	1
sample_01408	0.278978	NA	2
sample_01409	0.249322	NA	2
sample_01410	0.252755	NA	2
sample_01411	0.26313	NA	2
sample_01412	0.264688	NA	2
sample_01413	0.011886	NA	1
sample_01414	0.114329	NA	2
sample_01415	0.009529	NA	1
sample_01416	0.255397	NA	2
sample_01417	0.011189	NA	1
sample_01418	0.009021	NA	1
sample_01419	0.50076	NA	2
sample_01420	0.230727	NA	2
sample_01421	0.201543	NA	2
sample_01422	0.249373	NA	2
sample_01423	0.009997	NA	1
sample_01424	0.118128	NA	1
sample_01425	0.007608	NA	1
sample_01426	0.012191	NA	1
sample_01427	0.007022	NA	1
sample_01428	0.120454	NA	1
sample_01429	0.008713	NA	1
sample_01430	0.133761	NA	1
sample_01431	0.012336	NA	1
sample_01432	0.011177	NA	1
sample_01433	0.240873	NA	2
sample_01434	0.284819	NA	2
sample_01435	0.01043	NA	1
sample_01436	0.007565	NA	1
sample_01437	0.008652	NA	1
sample_01438	0.276809	NA	2
sample_01439	0.010831	NA	1
sample_01440	0.008788	NA	1
sample_01441	0.009174	NA	1
sample_01442	0.459762	NA	2
sample_01443	0.181018	NA	2
sample_01444	0.009008	NA	1
sample_01445	0.23506	NA	2
sample_01446	0.010301	NA	1
sample_01447	0.009283	NA	1
sample_01448	0.011855	NA	1
sample_01449	0.00989	NA	1
sample_01450	0.265507	NA	2
sample_01451	0.010943	NA	1
sample_01452	0.009913	NA	1
sample_01453	0.264312	NA	2
sample_01454	0.268233	NA	2
sample_01455	0.300406	NA	2
sample_01456	0.488414	NA	2
sample_01457	0.271495	NA	2
sample_01458	0.012276	NA	1
sample_01459	0.286519	NA	2
sample_01460	0.008645	NA	1
sample_01461	0.227754	NA	2
sample_01462	0.22205	NA	2
sample_01463	0.012346	NA	1
sample_01464	0.298029	NA	2
sample_01465	0.266697	NA	2
sample_01466	0.009632	NA	1
sample_01467	0.218316	NA	2
sample_01468	0.238558	NA	2
sample_01469	0.154134	NA	1
sample_01470	0.008769	NA	1
sample_01471	0.227828	NA	2
sample_01472	0.245492	NA	2
sample_01473	0.010773	NA	1
sample_01474	0.007166	NA	1
sample_01475	0.009407	NA	1
sample_01476	0.289968	NA	2
sample_01477	0.007692	NA	1
sample_01478	0.251257	NA	2
sample_01479	0.287829	NA	2
sample_01480	0.009102	NA	1
sample_01481	0.009062	NA	1
sample_01482	0.007841	NA	1
sample_01483	0.008627	NA	1
sample_01484	0.00793	NA	1
sample_01485	0.274669	NA	2
sample_01486	0.245134	NA	2
sample_01487	0.008932	NA	1
sample_01488	0.217274	NA	2
sample_01489	0.269626	NA	2
sample_01490	0.276372	NA	2
sample_01491	0.012002	NA	1
sample_01492	0.283694	NA	2
sample_01493	0.010901	NA	1
sample_01494	0.00779	NA	1
sample_01495	0.012032	NA	1
sample_01496	0.104595	NA	1
sample_01497	0.007835	NA	1
sample_01498	0.236523	NA	2
sample_01499	0.116216	NA	1
sample_01500	0.011306	NA	1
sample_01501	0.008521	NA	1
sample_01502	0.180899	NA	2
sample_01503	0.009615	NA	1
sample_01504	0.272205	NA	2
sample_01505	0.010263	NA	1
sample_01506	0.198131	NA	2
sample_01507	0.277286	NA	2
sample_01508	0.239861	NA	2
sample_01509	0.008795	NA	1
sample_01510	0.009729	NA	1
sample_01511	0.305355	NA	2
sample_01512	0.00987	NA	1
sample_01513	0.109896	NA	2
sample_01514	0.010599	NA	1
sample_01515	0.008082	NA	1
sample_01516	0.008039	NA	1
sample_01517	0.263876	NA	2
sample_01518	0.008949	NA	1
sample_01519	0.009718	NA	1
sample_01520	0.009591	NA	1
sample_01521	0.249625	NA	2
sample_01522	0.217659	NA	2
sample_01523	0.009394	NA	1
sample_01524	0.009547	NA	1
sample_01525	0.326685	NA	2
sample_01526	0.216204	NA	2
sample_01527	0.009023	NA	1
sample_01528	0.011177	NA	1
sample_01529	0.107855	NA	2
sample_01530	0.012411	NA	1
sample_01531	0.010083	NA	1
sample_01532	0.24572	NA	2
sample_01533	0.007231	NA	1
sample_01534	0.012222	NA	1
sample_01535	0.241107	NA	2
sample_01536	0.268053	NA	2
sample_01537	0.239078	NA	2
sample_01538	0.009083	NA	1
sample_01539	0.128898	NA	1
sample_01540	0.119648	NA	2
sample_01541	0.239481	NA	2
sample_01542	0.260212	NA	2
sample_01543	0.011513	NA	1
sample_01544	0.010268	NA	1
sample_01545	0.012503	NA	1
sample_01546	0.218071	NA	2
sample_01547	0.262574	NA	2
sample_01548	0.010561	NA	1
sample_01549	0.198154	NA	2
sample_01550	0.279738	NA	2
sample_01551	0.237494	NA	2
sample_01552	0.089884	NA	1
sample_01553	0.010807	NA	1
sample_01554	0.280524	NA	2
sample_01555	0.009935	NA	1
sample_01556	0.178863	NA	2
sample_01557	0.014437	NA	1
sample_01558	0.25897	NA	2
sample_01559	0.01075	NA	1
sample_01560	0.225085	NA	2
sample_01561	0.00878	NA	1
sample_01562	0.209114	NA	2
sample_01563	0.225613	NA	2
sample_01564	0.009613	NA	1
sample_01565	0.116036	NA	2
sample_01566	0.011406	NA	1
sample_01567	0.010645	NA	1
sample_01568	0.203647	NA	2
sample_01569	0.248292	NA	2
sample_01570	0.209832	NA	2
sample_01571	0.009146	NA	1
sample_01572	0.234254	NA	2
sample_01573	0.260739	NA	2
sample_01574	0.223214	NA	2
sample_01575	0.010574	NA	1
sample_01576	0.010063	NA	1
sample_01577	0.011549	NA	1
sample_01578	0.24471	NA	2
sample_01579	0.009661	NA	1
sample_01580	0.012357	NA	1
sample_01581	0.011247	NA	1
sample_01582	0.009868	NA	1
sample_01583	0.22351	NA	2
sample_01584	0.236883	NA	2
sample_01585	0.265523	NA	2
sample_01586	0.283796	NA	2
sample_01587	0.255	NA	2
sample_01588	0.009351	NA	1
sample_01589	0.253186	NA	2
sample_01590	0.011318	NA	1
sample_01591	0.010852	NA	1
sample_01592	0.012598	NA	1
sample_01593	0.287661	NA	2
sample_01594	0.009746	NA	1
sample_01595	0.237752	NA	2
sample_01596	0.012093	NA	1
sample_01597	0.011867	NA	1
sample_01598	0.222978	NA	2
sample_01599	0.237963	NA	2
sample_01600	0.008759	NA	1
sample_01601	0.009726	NA	1
sample_01602	0.264548	NA	2
sample_01603	0.252563	NA	2
sample_01604	0.129957	NA	2
sample_01605	0.007948	NA	1
sample_01606	0.010808	NA	1
sample_01607	0.010237	NA	1
sample_01608	0.291196	NA	2
sample_01609	0.25132	NA	2
sample_01610	0.2056	NA	2
sample_01611	0.009634	NA	1
sample_01612	0.009513	NA	1
sample_01613	0.318644	NA	2
sample_01614	0.008137	NA	1
sample_01615	0.262644	NA	2
sample_01616	0.011099	NA	1
sample_01617	0.134738	NA	2
sample_01618	0.27934	NA	2
sample_01619	0.011817	NA	1
sample_01620	0.010914	NA	1
sample_01621	0.257091	NA	2
sample_01622	0.2454	NA	2
sample_01623	0.272878	NA	2
sample_01624	0.010806	NA	1
sample_01625	0.248742	NA	2
sample_01626	0.265734	NA	2
sample_01627	0.224386	NA	2
sample_01628	0.008214	NA	1
sample_01629	0.009006	NA	1
sample_01630	0.011115	NA	1
sample_01631	0.010508	NA	1
sample_01632	0.01044	NA	1
sample_01633	0.276652	NA	2
sample_01634	0.009452	NA	1
sample_01635	0.278729	NA	2
sample_01636	0.010101	NA	1
sample_01637	0.013852	NA	1
sample_01638	0.209593	NA	2
sample_01639	0.00925	NA	1
sample_01640	0.279816	NA	2
sample_01641	0.248211	NA	2
sample_01642	0.00971	NA	1
sample_01643	0.205485	NA	2
sample_01644	0.009577	NA	1
sample_01645	0.010626	NA	1
sample_01646	0.122822	NA	2
sample_01647	0.008682	NA	1
sample_01648	0.237365	NA	2
sample_01649	0.11211	NA	2
sample_01650	0.010182	NA	1
sample_01651	0.009165	NA	1
sample_01652	0.010167	NA	1
sample_01653	0.00987	NA	1
sample_01654	0.189401	NA	2
sample_01655	0.276092	NA	2
sample_01656	0.00874	NA	1
sample_01657	0.211582	NA	2
sample_01658	0.011984	NA	1
sample_01659	0.010904	NA	1
sample_01660	0.283866	NA	2
sample_01661	0.221781	NA	2
sample_01662	0.239606	NA	2
sample_01663	0.288691	NA	2
sample_01664	0.008357	NA	1
sample_01665	0.010935	NA	1
sample_01666	0.242889	NA	2
sample_01667	0.010296	NA	1
sample_01668	0.267265	NA	2
sample_01669	0.244924	NA	2
sample_01670	0.303152	NA	2
sample_01671	0.217081	NA	2
sample_01672	0.008076	NA	1
sample_01673	0.009413	NA	1
